experiment,policy,category,training_seed,evaluation_seed,evaluation_episodes,successes,failures,is_continuing,max_cycles_per_episode,max_episode_steps,success_rate,failure_rate,mean_completed_cycles,std_completed_cycles,zero_cycles_rate,exactly_one_cycle_rate,exactly_two_cycles_rate,three_cycles_rate,at_least_one_cycle_rate,at_least_two_cycles_rate,at_least_three_cycles_rate,mean_task_return,std_task_return,mean_environment_return,std_environment_return,mean_episode_length,std_episode_length,mean_dfa_transitions,std_dfa_transitions,terminated_rate,truncated_rate,cycle_cap_rate
rq4_final_vertical_baseline,last_policy_seed_42.pth,last,42,200000,1000,849,0,1,3,1500,0.849,0.0,0.849,0.35804887934470614,0.151,0.849,0.0,0.0,0.849,0.0,0.0,8490.0,3580.488793447062,-233.3409265266063,112.95727950407401,101.72,40.832016849526305,1.711,0.6938868783886896,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_43.pth,last,43,200000,1000,851,0,1,3,1500,0.851,0.0,0.851,0.3560884721526379,0.149,0.851,0.0,0.0,0.851,0.0,0.0,8510.0,3560.8847215263795,-211.3374063832393,152.02898516552656,106.168,52.174953531364075,1.703,0.7132958712904485,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_44.pth,last,44,200000,1000,657,0,1,3,1500,0.657,0.0,0.658,0.47648294827831983,0.343,0.656,0.001,0.0,0.657,0.001,0.0,6580.0,4764.829482783198,-255.24576477077582,174.5982375986489,103.638,61.41028379677137,1.381,0.8932183383697403,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_45.pth,last,45,200000,1000,658,0,1,3,1500,0.658,0.0,0.658,0.47437959483940706,0.342,0.658,0.0,0.0,0.658,0.0,0.0,6580.0,4743.79594839407,-415.43897750400936,203.37606836026094,96.659,48.0975541893764,1.392,0.8776878716263544,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_46.pth,last,46,200000,1000,908,0,1,3,1500,0.908,0.0,0.908,0.289025950392002,0.092,0.908,0.0,0.0,0.908,0.0,0.0,9080.0,2890.25950392002,-291.5968892370562,119.66694140355875,108.792,60.622493647160375,1.822,0.5641950017502814,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_47.pth,last,47,200000,1000,702,0,1,3,1500,0.702,0.0,0.707,0.46599463516225165,0.298,0.697,0.005,0.0,0.702,0.005,0.0,7070.0,4659.946351622516,-302.49273168076155,151.18127539586084,113.264,61.873567086438456,1.498,0.8437985541585148,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_48.pth,last,48,200000,1000,929,0,1,3,1500,0.929,0.0,0.93,0.25903667693977234,0.071,0.928,0.001,0.0,0.929,0.001,0.0,9300.0,2590.3667693977236,-268.83303927758953,173.19172251493507,112.789,66.0239235353368,1.868,0.4965641952456903,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_49.pth,last,49,200000,1000,828,0,1,3,1500,0.828,0.0,0.829,0.37915564086533116,0.172,0.827,0.001,0.0,0.828,0.001,0.0,8290.0,3791.556408653312,-315.63555974327113,181.5703578306552,125.17,81.07294924942597,1.673,0.7376116864583965,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_50.pth,last,50,200000,1000,873,0,1,3,1500,0.873,0.0,0.873,0.3329729718760968,0.127,0.873,0.0,0.0,0.873,0.0,0.0,8730.0,3329.729718760969,-301.89650592048804,196.4449694377243,123.999,78.51348291217248,1.782,0.5936968923617505,1.0,0.0,0.0
rq4_final_vertical_baseline,last_policy_seed_51.pth,last,51,200000,1000,709,0,1,3,1500,0.709,0.0,0.71,0.4559605246071199,0.291,0.708,0.001,0.0,0.709,0.001,0.0,7100.0,4559.605246071199,-215.967663469507,127.09228246661714,121.685,63.90940286843557,1.475,0.8528628260160012,1.0,0.0,0.0
