experiment,policy,category,training_seed,evaluation_seed,episode,max_cycles_per_episode,max_episode_steps,success,failure,completed_cycles,at_least_one_cycle,at_least_two_cycles,at_least_three_cycles,task_return,environment_return,episode_length,dfa_transitions,reached_dfa_states,env_terminated,env_truncated,stopped_at_cycle_cap
prova_atterraggio,best_policy.pth,best,,,645,3,gym_default,1,0,0,0,0,0,10000.0,222.47228713572437,406,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,646,3,gym_default,1,0,0,0,0,0,10000.0,237.15808297462326,453,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,647,3,gym_default,0,0,0,0,0,0,0.0,-550.1976319209481,293,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,648,3,gym_default,1,0,0,0,0,0,10000.0,175.50210953257238,691,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,649,3,gym_default,1,0,0,0,0,0,10000.0,213.79212161504466,387,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,650,3,gym_default,1,0,0,0,0,0,10000.0,265.84881192447745,356,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,651,3,gym_default,0,0,0,0,0,0,0.0,-684.5670406029162,290,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,652,3,gym_default,1,0,0,0,0,0,10000.0,259.46508063945976,311,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,653,3,gym_default,1,0,0,0,0,0,10000.0,257.805533653324,321,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,654,3,gym_default,1,0,0,0,0,0,10000.0,257.01136849121156,327,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,655,3,gym_default,1,0,0,0,0,0,10000.0,249.86833710515583,370,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,656,3,gym_default,1,0,0,0,0,0,10000.0,258.95246458916927,331,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,657,3,gym_default,1,0,0,0,0,0,10000.0,244.49726010431914,330,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,658,3,gym_default,0,0,0,0,0,0,0.0,-192.41386520557688,314,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,659,3,gym_default,1,0,0,0,0,0,10000.0,259.9267387372809,345,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,660,3,gym_default,1,0,0,0,0,0,10000.0,244.36012919722026,338,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,661,3,gym_default,1,0,0,0,0,0,10000.0,183.2129751252419,652,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,662,3,gym_default,1,0,0,0,0,0,10000.0,251.38249530643174,400,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,663,3,gym_default,0,0,0,0,0,0,0.0,-58.64001137762485,194,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,664,3,gym_default,1,0,0,0,0,0,10000.0,273.444087015527,319,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,665,3,gym_default,1,0,0,0,0,0,10000.0,207.9977780075863,782,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,666,3,gym_default,1,0,0,0,0,0,10000.0,245.74021021283897,440,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,667,3,gym_default,1,0,0,0,0,0,10000.0,236.82725222133166,342,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,668,3,gym_default,1,0,0,0,0,0,10000.0,247.51292723814254,419,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,669,3,gym_default,1,0,0,0,0,0,10000.0,240.33631736617076,310,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,670,3,gym_default,0,0,0,0,0,0,0.0,-624.9512089222065,405,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,671,3,gym_default,0,0,0,0,0,0,0.0,-554.6448586427991,301,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,672,3,gym_default,1,0,0,0,0,0,10000.0,260.97008750283226,331,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,673,3,gym_default,1,0,0,0,0,0,10000.0,253.51322216428892,410,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,674,3,gym_default,1,0,0,0,0,0,10000.0,174.12247256504293,713,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,675,3,gym_default,0,0,0,0,0,0,0.0,-110.78715306650346,354,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,676,3,gym_default,1,0,0,0,0,0,10000.0,224.92415249587364,390,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,677,3,gym_default,1,0,0,0,0,0,10000.0,247.27642378247913,321,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,678,3,gym_default,1,0,0,0,0,0,10000.0,256.6373709053583,339,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,679,3,gym_default,1,0,0,0,0,0,10000.0,213.53649434750915,388,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,680,3,gym_default,0,0,0,0,0,0,0.0,-187.3358366230931,1000,2,1|2|3,0,1,0
prova_atterraggio,best_policy.pth,best,,,681,3,gym_default,0,0,0,0,0,0,0.0,-172.02273049502247,233,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,682,3,gym_default,1,0,0,0,0,0,10000.0,234.61850457223574,664,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,683,3,gym_default,1,0,0,0,0,0,10000.0,228.81028258818796,341,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,684,3,gym_default,0,0,0,0,0,0,0.0,-681.0627944479636,481,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,685,3,gym_default,1,0,0,0,0,0,10000.0,210.2448657588962,369,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,686,3,gym_default,0,0,0,0,0,0,0.0,-552.317262422926,121,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,687,3,gym_default,1,0,0,0,0,0,10000.0,242.60929779014555,452,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,688,3,gym_default,0,0,0,0,0,0,0.0,-198.30000062404514,247,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,689,3,gym_default,1,0,0,0,0,0,10000.0,210.39231285860006,752,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,690,3,gym_default,1,0,0,0,0,0,10000.0,282.7864742421608,370,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,691,3,gym_default,1,0,0,0,0,0,10000.0,239.43747433409223,346,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,692,3,gym_default,0,0,0,0,0,0,0.0,-422.2862447445485,221,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,693,3,gym_default,1,0,0,0,0,0,10000.0,221.09915454577117,365,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,694,3,gym_default,1,0,0,0,0,0,10000.0,154.75985009941525,992,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,695,3,gym_default,1,0,0,0,0,0,10000.0,249.99861346004133,422,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,696,3,gym_default,1,0,0,0,0,0,10000.0,220.8917823269379,490,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,697,3,gym_default,1,0,0,0,0,0,10000.0,248.98312382570353,391,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,698,3,gym_default,1,0,0,0,0,0,10000.0,216.68749653312761,450,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,699,3,gym_default,1,0,0,0,0,0,10000.0,252.44951735974507,343,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,700,3,gym_default,0,0,0,0,0,0,0.0,-639.2283886501405,395,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,701,3,gym_default,1,0,0,0,0,0,10000.0,161.19074467916562,779,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,702,3,gym_default,0,0,0,0,0,0,0.0,-136.1470478813345,238,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,703,3,gym_default,1,0,0,0,0,0,10000.0,266.10785036655074,330,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,704,3,gym_default,0,0,0,0,0,0,0.0,-513.2277294127366,267,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,705,3,gym_default,1,0,0,0,0,0,10000.0,204.29788986077173,665,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,706,3,gym_default,0,0,0,0,0,0,0.0,-505.59543275966774,396,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,707,3,gym_default,0,0,0,0,0,0,0.0,-525.1558712098929,351,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,708,3,gym_default,1,0,0,0,0,0,10000.0,237.11237468027784,621,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,709,3,gym_default,1,0,0,0,0,0,10000.0,266.1764492198389,327,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,710,3,gym_default,1,0,0,0,0,0,10000.0,249.46276104219777,335,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,711,3,gym_default,0,0,0,0,0,0,0.0,-188.23011104072225,370,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,712,3,gym_default,1,0,0,0,0,0,10000.0,244.08332179512152,320,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,713,3,gym_default,1,0,0,0,0,0,10000.0,230.80311030192783,379,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,714,3,gym_default,1,0,0,0,0,0,10000.0,262.0906339619396,481,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,715,3,gym_default,1,0,0,0,0,0,10000.0,254.15968980744853,403,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,716,3,gym_default,1,0,0,0,0,0,10000.0,220.40961404396563,338,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,717,3,gym_default,0,0,0,0,0,0,0.0,-644.5886306426446,284,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,718,3,gym_default,1,0,0,0,0,0,10000.0,184.0649334204417,798,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,719,3,gym_default,1,0,0,0,0,0,10000.0,258.10087871068737,425,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,720,3,gym_default,1,0,0,0,0,0,10000.0,228.12616454558827,513,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,721,3,gym_default,0,0,0,0,0,0,0.0,-481.50432869160005,213,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,722,3,gym_default,1,0,0,0,0,0,10000.0,210.52969841384714,711,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,723,3,gym_default,1,0,0,0,0,0,10000.0,246.95643719787066,327,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,724,3,gym_default,1,0,0,0,0,0,10000.0,236.70738683400492,364,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,725,3,gym_default,0,0,0,0,0,0,0.0,-89.29057573217707,1000,0,1,0,1,0
prova_atterraggio,best_policy.pth,best,,,726,3,gym_default,1,0,0,0,0,0,10000.0,204.55679457086393,780,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,727,3,gym_default,1,0,0,0,0,0,10000.0,222.81609356597903,627,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,728,3,gym_default,1,0,0,0,0,0,10000.0,209.3277050621243,357,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,729,3,gym_default,1,0,0,0,0,0,10000.0,242.8225716509546,334,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,730,3,gym_default,1,0,0,0,0,0,10000.0,236.19227729851502,316,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,731,3,gym_default,1,0,0,0,0,0,10000.0,244.17093699740164,418,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,732,3,gym_default,1,0,0,0,0,0,10000.0,194.41978012546366,720,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,733,3,gym_default,0,0,0,0,0,0,0.0,-344.6778888079687,296,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,734,3,gym_default,1,0,0,0,0,0,10000.0,175.72461642312078,773,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,735,3,gym_default,1,0,0,0,0,0,10000.0,221.7878384039737,699,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,736,3,gym_default,1,0,0,0,0,0,10000.0,238.05531910379077,355,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,737,3,gym_default,0,0,0,0,0,0,0.0,-48.57513768709687,346,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,738,3,gym_default,0,0,0,0,0,0,0.0,-246.18697533481,902,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,739,3,gym_default,1,0,0,0,0,0,10000.0,228.11492725691937,402,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,740,3,gym_default,0,0,0,0,0,0,0.0,-388.67036506901167,310,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,741,3,gym_default,1,0,0,0,0,0,10000.0,262.30157906715954,323,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,742,3,gym_default,1,0,0,0,0,0,10000.0,211.10427731716035,489,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,743,3,gym_default,0,0,0,0,0,0,0.0,-615.6318048831354,290,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,744,3,gym_default,1,0,0,0,0,0,10000.0,227.36042873687163,378,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,745,3,gym_default,1,0,0,0,0,0,10000.0,274.4983569723506,569,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,746,3,gym_default,0,0,0,0,0,0,0.0,-579.2834143018604,324,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,747,3,gym_default,1,0,0,0,0,0,10000.0,237.2084891403563,415,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,748,3,gym_default,1,0,0,0,0,0,10000.0,230.9255929692634,342,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,749,3,gym_default,1,0,0,0,0,0,10000.0,254.1875062219098,319,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,750,3,gym_default,0,0,0,0,0,0,0.0,-596.8265223255485,314,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,751,3,gym_default,0,0,0,0,0,0,0.0,-383.19153661916005,134,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,752,3,gym_default,0,0,0,0,0,0,0.0,-331.64495662366437,278,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,753,3,gym_default,0,0,0,0,0,0,0.0,5.719049170979816,1000,2,1|2|3,0,1,0
prova_atterraggio,best_policy.pth,best,,,754,3,gym_default,0,0,0,0,0,0,0.0,-31.79963796704059,1000,2,1|2|3,0,1,0
prova_atterraggio,best_policy.pth,best,,,755,3,gym_default,1,0,0,0,0,0,10000.0,232.77800171270644,426,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,756,3,gym_default,1,0,0,0,0,0,10000.0,220.28448708401658,415,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,757,3,gym_default,0,0,0,0,0,0,0.0,-436.9510990565736,130,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,758,3,gym_default,1,0,0,0,0,0,10000.0,260.69525639820796,314,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,759,3,gym_default,1,0,0,0,0,0,10000.0,234.275373002382,387,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,760,3,gym_default,0,0,0,0,0,0,0.0,-512.884922425952,283,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,761,3,gym_default,1,0,0,0,0,0,10000.0,253.47809715203226,459,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,762,3,gym_default,1,0,0,0,0,0,10000.0,208.26253250509342,513,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,763,3,gym_default,1,0,0,0,0,0,10000.0,238.79211589270625,309,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,764,3,gym_default,1,0,0,0,0,0,10000.0,184.5814081530399,843,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,765,3,gym_default,1,0,0,0,0,0,10000.0,218.63555142531362,478,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,766,3,gym_default,1,0,0,0,0,0,10000.0,251.87648829588713,312,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,767,3,gym_default,1,0,0,0,0,0,10000.0,243.89270189641599,326,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,768,3,gym_default,1,0,0,0,0,0,10000.0,208.0938003841677,343,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,769,3,gym_default,1,0,0,0,0,0,10000.0,268.9955402751053,386,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,770,3,gym_default,0,0,0,0,0,0,0.0,-232.67494753193856,91,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,771,3,gym_default,1,0,0,0,0,0,10000.0,258.1134621288587,455,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,772,3,gym_default,1,0,0,0,0,0,10000.0,251.37884908107347,340,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,773,3,gym_default,1,0,0,0,0,0,10000.0,221.43531352054896,494,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,774,3,gym_default,0,0,0,0,0,0,0.0,-327.99635268822,400,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,775,3,gym_default,1,0,0,0,0,0,10000.0,272.1174734119313,325,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,776,3,gym_default,0,0,0,0,0,0,0.0,-177.63531007078078,496,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,777,3,gym_default,1,0,0,0,0,0,10000.0,262.54666114547183,312,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,778,3,gym_default,1,0,0,0,0,0,10000.0,238.48642370189032,314,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,779,3,gym_default,1,0,0,0,0,0,10000.0,246.24878028389,504,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,780,3,gym_default,1,0,0,0,0,0,10000.0,235.85500765043554,405,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,781,3,gym_default,1,0,0,0,0,0,10000.0,179.60310718336117,664,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,782,3,gym_default,1,0,0,0,0,0,10000.0,259.69788511629275,441,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,783,3,gym_default,1,0,0,0,0,0,10000.0,261.1324768008752,322,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,784,3,gym_default,1,0,0,0,0,0,10000.0,231.23395358551875,373,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,785,3,gym_default,1,0,0,0,0,0,10000.0,252.61250641114032,480,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,786,3,gym_default,0,0,0,0,0,0,0.0,-620.9559830553628,421,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,787,3,gym_default,0,0,0,0,0,0,0.0,-240.51462840427817,417,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,788,3,gym_default,0,0,0,0,0,0,0.0,-507.1860074448818,405,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,789,3,gym_default,1,0,0,0,0,0,10000.0,245.11142787258382,371,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,790,3,gym_default,1,0,0,0,0,0,10000.0,215.174282058715,328,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,791,3,gym_default,1,0,0,0,0,0,10000.0,239.92549680695222,343,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,792,3,gym_default,0,0,0,0,0,0,0.0,-17.679418635872466,216,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,793,3,gym_default,1,0,0,0,0,0,10000.0,224.30660278950234,362,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,794,3,gym_default,1,0,0,0,0,0,10000.0,236.5130328593193,349,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,795,3,gym_default,0,0,0,0,0,0,0.0,-371.5480285849943,235,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,796,3,gym_default,1,0,0,0,0,0,10000.0,233.60722696723454,310,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,797,3,gym_default,0,0,0,0,0,0,0.0,-811.1164209658823,538,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,798,3,gym_default,1,0,0,0,0,0,10000.0,257.3467866932773,362,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,799,3,gym_default,1,0,0,0,0,0,10000.0,260.596697015462,309,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,800,3,gym_default,1,0,0,0,0,0,10000.0,225.24293852236568,346,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,801,3,gym_default,0,0,0,0,0,0,0.0,-101.80163676260756,193,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,802,3,gym_default,0,0,0,0,0,0,0.0,-274.26378557820397,318,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,803,3,gym_default,0,0,0,0,0,0,0.0,-738.6911589299331,521,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,804,3,gym_default,1,0,0,0,0,0,10000.0,237.98913133455028,421,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,805,3,gym_default,1,0,0,0,0,0,10000.0,237.74721792518693,319,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,806,3,gym_default,0,0,0,0,0,0,0.0,-310.28752416743373,239,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,807,3,gym_default,1,0,0,0,0,0,10000.0,252.64304509262195,359,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,808,3,gym_default,1,0,0,0,0,0,10000.0,265.6535467826713,321,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,809,3,gym_default,1,0,0,0,0,0,10000.0,241.4874407075502,358,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,810,3,gym_default,1,0,0,0,0,0,10000.0,219.3835212620566,360,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,811,3,gym_default,1,0,0,0,0,0,10000.0,202.1858314391623,472,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,812,3,gym_default,0,0,0,0,0,0,0.0,-358.35348065362604,395,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,813,3,gym_default,1,0,0,0,0,0,10000.0,223.31349844987304,491,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,814,3,gym_default,0,0,0,0,0,0,0.0,-622.7841706019552,685,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,815,3,gym_default,0,0,0,0,0,0,0.0,-328.3553166116752,401,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,816,3,gym_default,0,0,0,0,0,0,0.0,-260.84052729062626,96,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,817,3,gym_default,1,0,0,0,0,0,10000.0,222.20151404208335,415,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,818,3,gym_default,0,0,0,0,0,0,0.0,-626.8150985287817,324,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,819,3,gym_default,0,0,0,0,0,0,0.0,-320.4221133970889,365,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,820,3,gym_default,0,0,0,0,0,0,0.0,-353.1147725209796,297,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,821,3,gym_default,0,0,0,0,0,0,0.0,-623.1109086612908,267,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,822,3,gym_default,1,0,0,0,0,0,10000.0,262.02881266426976,312,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,823,3,gym_default,0,0,0,0,0,0,0.0,-670.1124289303796,855,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,824,3,gym_default,1,0,0,0,0,0,10000.0,249.81538345269894,413,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,825,3,gym_default,1,0,0,0,0,0,10000.0,197.1414205344019,487,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,826,3,gym_default,1,0,0,0,0,0,10000.0,226.5255377994647,415,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,827,3,gym_default,0,0,0,0,0,0,0.0,-446.6052684650692,429,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,828,3,gym_default,1,0,0,0,0,0,10000.0,248.72931394704145,323,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,829,3,gym_default,1,0,0,0,0,0,10000.0,275.3510347617567,313,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,830,3,gym_default,1,0,0,0,0,0,10000.0,245.43677931973605,334,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,831,3,gym_default,1,0,0,0,0,0,10000.0,256.4079561063439,546,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,832,3,gym_default,0,0,0,0,0,0,0.0,-270.570850506178,305,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,833,3,gym_default,1,0,0,0,0,0,10000.0,217.87756240221648,415,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,834,3,gym_default,1,0,0,0,0,0,10000.0,213.62385765230357,424,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,835,3,gym_default,1,0,0,0,0,0,10000.0,247.8551488145178,326,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,836,3,gym_default,0,0,0,0,0,0,0.0,-45.73299555407624,185,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,837,3,gym_default,0,0,0,0,0,0,0.0,-132.62422981818602,378,2,1|2|3,1,0,0
