experiment,policy,category,training_seed,evaluation_seed,evaluation_episodes,successes,failures,is_continuing,max_cycles_per_episode,max_episode_steps,success_rate,failure_rate,mean_completed_cycles,std_completed_cycles,zero_cycles_rate,exactly_one_cycle_rate,exactly_two_cycles_rate,three_cycles_rate,at_least_one_cycle_rate,at_least_two_cycles_rate,at_least_three_cycles_rate,mean_task_return,std_task_return,mean_environment_return,std_environment_return,mean_episode_length,std_episode_length,mean_dfa_transitions,std_dfa_transitions,terminated_rate,truncated_rate,cycle_cap_rate
rq4_final_horizontal_baseline,last_policy_seed_42.pth,last,42,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2717.359761788562,1435.8787698601882,240.422,96.02172627067273,0.041,0.19829019138626097,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_43.pth,last,43,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-305.834757776577,203.79719423381147,146.808,92.27618943151045,0.0,0.0,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_44.pth,last,44,200000,1000,335,0,1,3,1500,0.335,0.0,0.335,0.4719904660054057,0.665,0.335,0.0,0.0,0.335,0.0,0.0,3350.0,4719.904660054057,-411.87257604695463,152.23071378490857,339.864,219.42615045613866,0.899,0.8722379262563629,0.993,0.007,0.0
rq4_final_horizontal_baseline,last_policy_seed_45.pth,last,45,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-583.1340612501771,166.54379269241687,67.335,12.494749897456932,0.0,0.0,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_46.pth,last,46,200000,1000,6,0,1,3,1500,0.006,0.0,0.006,0.0772269383052313,0.994,0.006,0.0,0.0,0.006,0.0,0.0,60.0,772.269383052313,-325.2338856366229,89.81289511525081,121.618,27.294506333692865,0.071,0.2792113894525078,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_47.pth,last,47,200000,1000,3,0,1,3,1500,0.003,0.0,0.003,0.054690035655501276,0.997,0.003,0.0,0.0,0.003,0.0,0.0,30.0,546.9003565550126,-395.7250760034187,124.57747871507762,258.529,63.99677459841238,0.338,0.4793286972422995,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_48.pth,last,48,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-537.7784397476162,157.13913757613804,75.32,24.91605105148085,0.0,0.0,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_49.pth,last,49,200000,1000,450,0,1,3,1500,0.45,0.0,0.45,0.49749371855331004,0.55,0.45,0.0,0.0,0.45,0.0,0.0,4500.0,4974.9371855331,-419.4791062423285,275.65699579605524,361.426,106.32153367968316,1.358,0.6433008627384235,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_50.pth,last,50,200000,1000,0,0,1,3,1500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1607.6006019051579,1733.5205744673926,315.503,290.8336122097994,0.007,0.08337265738837883,1.0,0.0,0.0
rq4_final_horizontal_baseline,last_policy_seed_51.pth,last,51,200000,1000,16,0,1,3,1500,0.016,0.0,0.016,0.125475097130865,0.984,0.016,0.0,0.0,0.016,0.0,0.0,160.0,1254.7509713086497,-225.05441079635128,133.87640752378522,163.374,104.91251652686633,0.118,0.3688848058676313,1.0,0.0,0.0
